n	d	Condition	count
43	1	107317A_TLS_0h_no4sU	79
43	1	107319A_TLS_1h	322
43	1	107321A_TLS_2h	636
43	1	107323A_TLS_4h	755
43	1	107325A_TLS_8h	829
43	1	107347B_TLS_0h_no4sU	81
43	1	107349B_TLS_1h	248
43	1	107351B_TLS_2h	443
43	1	107353B_TLS_4h	842
43	1	107355B_TLS_8h	823
10	1	107317A_TLS_0h_no4sU	2969
10	1	107319A_TLS_1h	7326
10	1	107321A_TLS_2h	26346
10	1	107323A_TLS_4h	42015
10	1	107325A_TLS_8h	65091
10	1	107347B_TLS_0h_no4sU	3186
10	1	107349B_TLS_1h	8094
10	1	107351B_TLS_2h	27205
10	1	107353B_TLS_4h	62996
10	1	107355B_TLS_8h	67616
43	2	107317A_TLS_0h_no4sU	1
43	2	107319A_TLS_1h	41
43	2	107321A_TLS_2h	203
43	2	107323A_TLS_4h	287
43	2	107325A_TLS_8h	338
43	2	107349B_TLS_1h	52
43	2	107351B_TLS_2h	182
43	2	107353B_TLS_4h	426
43	2	107355B_TLS_8h	488
10	2	107317A_TLS_0h_no4sU	16
10	2	107319A_TLS_1h	205
10	2	107321A_TLS_2h	1731
10	2	107323A_TLS_4h	3481
10	2	107325A_TLS_8h	6214
10	2	107347B_TLS_0h_no4sU	21
10	2	107349B_TLS_1h	317
10	2	107351B_TLS_2h	2518
10	2	107353B_TLS_4h	7279
10	2	107355B_TLS_8h	7893
43	3	107319A_TLS_1h	3
43	3	107321A_TLS_2h	53
43	3	107323A_TLS_4h	99
43	3	107325A_TLS_8h	108
43	3	107349B_TLS_1h	17
43	3	107351B_TLS_2h	47
43	3	107353B_TLS_4h	183
43	3	107355B_TLS_8h	162
10	3	107317A_TLS_0h_no4sU	1
10	3	107319A_TLS_1h	9
10	3	107321A_TLS_2h	89
10	3	107323A_TLS_4h	201
10	3	107325A_TLS_8h	440
10	3	107349B_TLS_1h	16
10	3	107351B_TLS_2h	148
10	3	107353B_TLS_4h	546
10	3	107355B_TLS_8h	563
43	4	107321A_TLS_2h	5
43	4	107323A_TLS_4h	23
43	4	107325A_TLS_8h	19
43	4	107349B_TLS_1h	1
43	4	107351B_TLS_2h	18
43	4	107353B_TLS_4h	64
43	4	107355B_TLS_8h	64
10	4	107321A_TLS_2h	6
10	4	107323A_TLS_4h	6
10	4	107325A_TLS_8h	16
10	4	107349B_TLS_1h	1
10	4	107351B_TLS_2h	7
10	4	107353B_TLS_4h	30
10	4	107355B_TLS_8h	22
43	5	107321A_TLS_2h	1
43	5	107323A_TLS_4h	1
43	5	107325A_TLS_8h	2
43	5	107353B_TLS_4h	8
43	5	107355B_TLS_8h	9
60	0	107317A_TLS_0h_no4sU	17
60	0	107319A_TLS_1h	9
60	0	107321A_TLS_2h	7
60	0	107323A_TLS_4h	4
60	0	107325A_TLS_8h	6
60	0	107347B_TLS_0h_no4sU	9
60	0	107349B_TLS_1h	5
60	0	107351B_TLS_2h	6
60	0	107353B_TLS_4h	4
60	0	107355B_TLS_8h	3
27	0	107317A_TLS_0h_no4sU	151038
27	0	107319A_TLS_1h	137894
27	0	107321A_TLS_2h	125367
27	0	107323A_TLS_4h	83594
27	0	107325A_TLS_8h	74651
27	0	107347B_TLS_0h_no4sU	153761
27	0	107349B_TLS_1h	119951
27	0	107351B_TLS_2h	114719
27	0	107353B_TLS_4h	98929
27	0	107355B_TLS_8h	55720
60	1	107317A_TLS_0h_no4sU	1
60	1	107319A_TLS_1h	2
60	1	107321A_TLS_2h	2
60	1	107323A_TLS_4h	3
60	1	107349B_TLS_1h	1
60	1	107351B_TLS_2h	2
60	1	107353B_TLS_4h	5
60	1	107355B_TLS_8h	3
27	1	107317A_TLS_0h_no4sU	1749
27	1	107319A_TLS_1h	6384
27	1	107321A_TLS_2h	17192
27	1	107323A_TLS_4h	21765
27	1	107325A_TLS_8h	31507
27	1	107347B_TLS_0h_no4sU	1842
27	1	107349B_TLS_1h	6111
27	1	107351B_TLS_2h	15227
27	1	107353B_TLS_4h	30529
27	1	107355B_TLS_8h	26546
60	2	107319A_TLS_1h	1
60	2	107321A_TLS_2h	1
60	2	107323A_TLS_4h	4
60	2	107325A_TLS_8h	1
60	2	107349B_TLS_1h	1
60	2	107351B_TLS_2h	1
60	2	107353B_TLS_4h	2
60	2	107355B_TLS_8h	3
27	2	107317A_TLS_0h_no4sU	21
27	2	107319A_TLS_1h	555
27	2	107321A_TLS_2h	3217
27	2	107323A_TLS_4h	5604
27	2	107325A_TLS_8h	9282
27	2	107347B_TLS_0h_no4sU	21
27	2	107349B_TLS_1h	862
27	2	107351B_TLS_2h	3907
27	2	107353B_TLS_4h	10228
27	2	107355B_TLS_8h	9354
60	3	107321A_TLS_2h	1
60	3	107349B_TLS_1h	1
60	3	107353B_TLS_4h	3
60	3	107355B_TLS_8h	2
27	3	107317A_TLS_0h_no4sU	1
27	3	107319A_TLS_1h	69
27	3	107321A_TLS_2h	522
27	3	107323A_TLS_4h	1004
27	3	107325A_TLS_8h	1968
27	3	107349B_TLS_1h	155
27	3	107351B_TLS_2h	865
27	3	107353B_TLS_4h	2804
27	3	107355B_TLS_8h	2540
60	4	107355B_TLS_8h	1
27	4	107319A_TLS_1h	4
27	4	107321A_TLS_2h	77
27	4	107323A_TLS_4h	164
27	4	107325A_TLS_8h	285
27	4	107349B_TLS_1h	12
27	4	107351B_TLS_2h	178
27	4	107353B_TLS_4h	608
27	4	107355B_TLS_8h	488
27	5	107321A_TLS_2h	2
27	5	107323A_TLS_4h	11
27	5	107325A_TLS_8h	13
27	5	107351B_TLS_2h	7
27	5	107353B_TLS_4h	31
27	5	107355B_TLS_8h	25
44	0	107317A_TLS_0h_no4sU	3655
44	0	107319A_TLS_1h	3327
44	0	107321A_TLS_2h	2532
44	0	107323A_TLS_4h	1611
44	0	107325A_TLS_8h	1021
44	0	107347B_TLS_0h_no4sU	3164
44	0	107349B_TLS_1h	2681
44	0	107351B_TLS_2h	2162
44	0	107353B_TLS_4h	1681
44	0	107355B_TLS_8h	944
11	0	107317A_TLS_0h_no4sU	575829
11	0	107319A_TLS_1h	497877
11	0	107321A_TLS_2h	542270
11	0	107323A_TLS_4h	428451
11	0	107325A_TLS_8h	418893
11	0	107347B_TLS_0h_no4sU	590185
11	0	107349B_TLS_1h	478778
11	0	107351B_TLS_2h	539420
11	0	107353B_TLS_4h	511363
11	0	107355B_TLS_8h	374041
44	1	107317A_TLS_0h_no4sU	49
44	1	107319A_TLS_1h	226
44	1	107321A_TLS_2h	490
44	1	107323A_TLS_4h	581
44	1	107325A_TLS_8h	617
44	1	107347B_TLS_0h_no4sU	38
44	1	107349B_TLS_1h	206
44	1	107351B_TLS_2h	323
44	1	107353B_TLS_4h	699
44	1	107355B_TLS_8h	661
11	1	107317A_TLS_0h_no4sU	3340
11	1	107319A_TLS_1h	8223
11	1	107321A_TLS_2h	29259
11	1	107323A_TLS_4h	45212
11	1	107325A_TLS_8h	71227
11	1	107347B_TLS_0h_no4sU	3427
11	1	107349B_TLS_1h	8973
11	1	107351B_TLS_2h	29494
11	1	107353B_TLS_4h	66885
11	1	107355B_TLS_8h	71403
44	2	107319A_TLS_1h	39
44	2	107321A_TLS_2h	149
44	2	107323A_TLS_4h	205
44	2	107325A_TLS_8h	273
44	2	107349B_TLS_1h	55
44	2	107351B_TLS_2h	113
44	2	107353B_TLS_4h	326
44	2	107355B_TLS_8h	365
11	2	107317A_TLS_0h_no4sU	14
11	2	107319A_TLS_1h	265
11	2	107321A_TLS_2h	2126
11	2	107323A_TLS_4h	4205
11	2	107325A_TLS_8h	7723
11	2	107347B_TLS_0h_no4sU	22
11	2	107349B_TLS_1h	406
11	2	107351B_TLS_2h	2767
11	2	107353B_TLS_4h	8660
11	2	107355B_TLS_8h	9282
44	3	107319A_TLS_1h	5
44	3	107321A_TLS_2h	35
44	3	107323A_TLS_4h	60
44	3	107325A_TLS_8h	104
44	3	107349B_TLS_1h	20
44	3	107351B_TLS_2h	53
44	3	107353B_TLS_4h	115
44	3	107355B_TLS_8h	122
11	3	107319A_TLS_1h	5
11	3	107321A_TLS_2h	126
11	3	107323A_TLS_4h	250
11	3	107325A_TLS_8h	551
11	3	107349B_TLS_1h	21
11	3	107351B_TLS_2h	215
11	3	107353B_TLS_4h	792
11	3	107355B_TLS_8h	857
44	4	107321A_TLS_2h	6
44	4	107323A_TLS_4h	12
44	4	107325A_TLS_8h	33
44	4	107349B_TLS_1h	2
44	4	107351B_TLS_2h	7
44	4	107353B_TLS_4h	46
44	4	107355B_TLS_8h	54
11	4	107319A_TLS_1h	1
11	4	107321A_TLS_2h	2
11	4	107323A_TLS_4h	16
11	4	107325A_TLS_8h	27
11	4	107351B_TLS_2h	6
11	4	107353B_TLS_4h	36
11	4	107355B_TLS_8h	46
44	5	107321A_TLS_2h	1
44	5	107323A_TLS_4h	1
44	5	107325A_TLS_8h	2
44	5	107351B_TLS_2h	1
44	5	107353B_TLS_4h	2
44	5	107355B_TLS_8h	6
61	0	107317A_TLS_0h_no4sU	14
61	0	107319A_TLS_1h	5
61	0	107321A_TLS_2h	5
61	0	107323A_TLS_4h	1
61	0	107325A_TLS_8h	1
61	0	107347B_TLS_0h_no4sU	6
61	0	107349B_TLS_1h	8
61	0	107351B_TLS_2h	5
61	0	107353B_TLS_4h	3
28	0	107317A_TLS_0h_no4sU	130371
28	0	107319A_TLS_1h	118877
28	0	107321A_TLS_2h	106596
28	0	107323A_TLS_4h	70399
28	0	107325A_TLS_8h	62043
28	0	107347B_TLS_0h_no4sU	132495
28	0	107349B_TLS_1h	103065
28	0	107351B_TLS_2h	97315
28	0	107353B_TLS_4h	83269
28	0	107355B_TLS_8h	46420
61	1	107317A_TLS_0h_no4sU	1
61	1	107321A_TLS_2h	5
61	1	107323A_TLS_4h	5
61	1	107349B_TLS_1h	2
61	1	107351B_TLS_2h	3
61	1	107353B_TLS_4h	1
61	1	107355B_TLS_8h	4
28	1	107317A_TLS_0h_no4sU	1460
28	1	107319A_TLS_1h	5691
28	1	107321A_TLS_2h	15333
28	1	107323A_TLS_4h	19237
28	1	107325A_TLS_8h	27264
28	1	107347B_TLS_0h_no4sU	1550
28	1	107349B_TLS_1h	5300
28	1	107351B_TLS_2h	13267
28	1	107353B_TLS_4h	26520
28	1	107355B_TLS_8h	22928
61	2	107321A_TLS_2h	1
61	2	107323A_TLS_4h	2
61	2	107325A_TLS_8h	1
61	2	107349B_TLS_1h	1
61	2	107351B_TLS_2h	1
28	2	107317A_TLS_0h_no4sU	20
28	2	107319A_TLS_1h	565
28	2	107321A_TLS_2h	2933
28	2	107323A_TLS_4h	4889
28	2	107325A_TLS_8h	8177
28	2	107347B_TLS_0h_no4sU	17
28	2	107349B_TLS_1h	784
28	2	107351B_TLS_2h	3491
28	2	107353B_TLS_4h	9375
28	2	107355B_TLS_8h	8597
61	3	107355B_TLS_8h	3
28	3	107319A_TLS_1h	54
28	3	107321A_TLS_2h	533
28	3	107323A_TLS_4h	1023
28	3	107325A_TLS_8h	1883
28	3	107347B_TLS_0h_no4sU	2
28	3	107349B_TLS_1h	121
28	3	107351B_TLS_2h	809
28	3	107353B_TLS_4h	2626
28	3	107355B_TLS_8h	2349
28	4	107319A_TLS_1h	5
28	4	107321A_TLS_2h	80
28	4	107323A_TLS_4h	169
28	4	107325A_TLS_8h	342
28	4	107349B_TLS_1h	12
28	4	107351B_TLS_2h	149
28	4	107353B_TLS_4h	501
28	4	107355B_TLS_8h	519
28	5	107321A_TLS_2h	3
28	5	107323A_TLS_4h	11
28	5	107325A_TLS_8h	15
28	5	107351B_TLS_2h	8
28	5	107353B_TLS_4h	22
28	5	107355B_TLS_8h	19
28	6	107353B_TLS_4h	1
78	0	107317A_TLS_0h_no4sU	1
45	0	107317A_TLS_0h_no4sU	2751
45	0	107319A_TLS_1h	2488
45	0	107321A_TLS_2h	1846
45	0	107323A_TLS_4h	1225
45	0	107325A_TLS_8h	770
45	0	107347B_TLS_0h_no4sU	2276
45	0	107349B_TLS_1h	2036
45	0	107351B_TLS_2h	1573
45	0	107353B_TLS_4h	1260
45	0	107355B_TLS_8h	708
12	0	107317A_TLS_0h_no4sU	572152
12	0	107319A_TLS_1h	494926
12	0	107321A_TLS_2h	533552
12	0	107323A_TLS_4h	416107
12	0	107325A_TLS_8h	407585
12	0	107347B_TLS_0h_no4sU	586026
12	0	107349B_TLS_1h	473787
12	0	107351B_TLS_2h	526327
12	0	107353B_TLS_4h	498027
12	0	107355B_TLS_8h	355152
45	1	107317A_TLS_0h_no4sU	40
45	1	107319A_TLS_1h	165
45	1	107321A_TLS_2h	331
45	1	107323A_TLS_4h	447
45	1	107325A_TLS_8h	459
45	1	107347B_TLS_0h_no4sU	35
45	1	107349B_TLS_1h	155
45	1	107351B_TLS_2h	263
45	1	107353B_TLS_4h	541
45	1	107355B_TLS_8h	517
12	1	107317A_TLS_0h_no4sU	3521
12	1	107319A_TLS_1h	8992
12	1	107321A_TLS_2h	31138
12	1	107323A_TLS_4h	47488
12	1	107325A_TLS_8h	75283
12	1	107347B_TLS_0h_no4sU	3734
12	1	107349B_TLS_1h	9562
12	1	107351B_TLS_2h	31194
12	1	107353B_TLS_4h	70716
12	1	107355B_TLS_8h	74133
45	2	107317A_TLS_0h_no4sU	2
45	2	107319A_TLS_1h	25
45	2	107321A_TLS_2h	87
45	2	107323A_TLS_4h	182
45	2	107325A_TLS_8h	250
45	2	107349B_TLS_1h	33
45	2	107351B_TLS_2h	102
45	2	107353B_TLS_4h	259
45	2	107355B_TLS_8h	268
12	2	107317A_TLS_0h_no4sU	31
12	2	107319A_TLS_1h	344
12	2	107321A_TLS_2h	2427
12	2	107323A_TLS_4h	5061
12	2	107325A_TLS_8h	9046
12	2	107347B_TLS_0h_no4sU	29
12	2	107349B_TLS_1h	527
12	2	107351B_TLS_2h	3494
12	2	107353B_TLS_4h	10219
12	2	107355B_TLS_8h	10900
45	3	107319A_TLS_1h	8
45	3	107321A_TLS_2h	27
45	3	107323A_TLS_4h	50
45	3	107325A_TLS_8h	69
45	3	107349B_TLS_1h	4
45	3	107351B_TLS_2h	28
45	3	107353B_TLS_4h	100
45	3	107355B_TLS_8h	112
12	3	107319A_TLS_1h	5
12	3	107321A_TLS_2h	168
12	3	107323A_TLS_4h	398
12	3	107325A_TLS_8h	779
12	3	107347B_TLS_0h_no4sU	1
12	3	107349B_TLS_1h	43
12	3	107351B_TLS_2h	288
12	3	107353B_TLS_4h	1031
12	3	107355B_TLS_8h	1057
45	4	107319A_TLS_1h	2
45	4	107321A_TLS_2h	7
45	4	107323A_TLS_4h	14
45	4	107325A_TLS_8h	15
45	4	107349B_TLS_1h	1
45	4	107351B_TLS_2h	9
45	4	107353B_TLS_4h	24
45	4	107355B_TLS_8h	34
45	5	107325A_TLS_8h	4
45	5	107353B_TLS_4h	2
45	5	107355B_TLS_8h	2
12	4	107321A_TLS_2h	4
12	4	107323A_TLS_4h	19
12	4	107325A_TLS_8h	55
12	4	107351B_TLS_2h	19
12	4	107353B_TLS_4h	70
12	4	107355B_TLS_8h	55
12	5	107325A_TLS_8h	1
62	0	107317A_TLS_0h_no4sU	5
62	0	107319A_TLS_1h	3
62	0	107321A_TLS_2h	1
62	0	107323A_TLS_4h	2
62	0	107325A_TLS_8h	1
62	0	107347B_TLS_0h_no4sU	2
62	0	107349B_TLS_1h	2
62	0	107351B_TLS_2h	2
62	0	107353B_TLS_4h	3
62	0	107355B_TLS_8h	1
29	0	107317A_TLS_0h_no4sU	110782
29	0	107319A_TLS_1h	101703
29	0	107321A_TLS_2h	89773
29	0	107323A_TLS_4h	58875
29	0	107325A_TLS_8h	50862
29	0	107347B_TLS_0h_no4sU	112768
29	0	107349B_TLS_1h	86969
29	0	107351B_TLS_2h	80988
29	0	107353B_TLS_4h	69078
29	0	107355B_TLS_8h	38051
62	1	107317A_TLS_0h_no4sU	1
62	1	107319A_TLS_1h	2
62	1	107321A_TLS_2h	3
62	1	107323A_TLS_4h	2
62	1	107325A_TLS_8h	1
62	1	107349B_TLS_1h	2
62	1	107353B_TLS_4h	2
62	1	107355B_TLS_8h	2
29	1	107317A_TLS_0h_no4sU	1291
29	1	107319A_TLS_1h	5091
29	1	107321A_TLS_2h	13249
29	1	107323A_TLS_4h	16820
29	1	107325A_TLS_8h	23211
29	1	107347B_TLS_0h_no4sU	1338
29	1	107349B_TLS_1h	4724
29	1	107351B_TLS_2h	11585
29	1	107353B_TLS_4h	22780
29	1	107355B_TLS_8h	19855
62	2	107317A_TLS_0h_no4sU	1
62	2	107325A_TLS_8h	1
62	2	107349B_TLS_1h	2
62	2	107351B_TLS_2h	1
62	2	107355B_TLS_8h	1
29	2	107317A_TLS_0h_no4sU	8
29	2	107319A_TLS_1h	510
29	2	107321A_TLS_2h	2716
29	2	107323A_TLS_4h	4325
29	2	107325A_TLS_8h	7320
29	2	107347B_TLS_0h_no4sU	13
29	2	107349B_TLS_1h	781
29	2	107351B_TLS_2h	3206
29	2	107353B_TLS_4h	8421
29	2	107355B_TLS_8h	7414
29	3	107317A_TLS_0h_no4sU	1
29	3	107319A_TLS_1h	80
29	3	107321A_TLS_2h	515
29	3	107323A_TLS_4h	959
29	3	107325A_TLS_8h	1669
29	3	107349B_TLS_1h	104
29	3	107351B_TLS_2h	738
29	3	107353B_TLS_4h	2369
29	3	107355B_TLS_8h	2122
29	4	107319A_TLS_1h	9
29	4	107321A_TLS_2h	65
29	4	107323A_TLS_4h	169
29	4	107325A_TLS_8h	349
29	4	107349B_TLS_1h	11
29	4	107351B_TLS_2h	158
29	4	107353B_TLS_4h	532
29	4	107355B_TLS_8h	487
29	5	107321A_TLS_2h	1
29	5	107323A_TLS_4h	5
29	5	107325A_TLS_8h	17
29	5	107349B_TLS_1h	1
29	5	107351B_TLS_2h	7
29	5	107353B_TLS_4h	33
29	5	107355B_TLS_8h	21
46	0	107317A_TLS_0h_no4sU	1872
46	0	107319A_TLS_1h	1701
46	0	107321A_TLS_2h	1220
46	0	107323A_TLS_4h	826
46	0	107325A_TLS_8h	512
46	0	107347B_TLS_0h_no4sU	1571
46	0	107349B_TLS_1h	1411
46	0	107351B_TLS_2h	1057
46	0	107353B_TLS_4h	798
46	0	107355B_TLS_8h	464
13	0	107317A_TLS_0h_no4sU	562075
13	0	107319A_TLS_1h	490770
13	0	107321A_TLS_2h	519302
13	0	107323A_TLS_4h	401990
13	0	107325A_TLS_8h	392453
13	0	107347B_TLS_0h_no4sU	577272
13	0	107349B_TLS_1h	464983
13	0	107351B_TLS_2h	510993
13	0	107353B_TLS_4h	483177
13	0	107355B_TLS_8h	336026
46	1	107317A_TLS_0h_no4sU	30
46	1	107319A_TLS_1h	126
46	1	107321A_TLS_2h	243
46	1	107323A_TLS_4h	304
46	1	107325A_TLS_8h	317
46	1	107347B_TLS_0h_no4sU	28
46	1	107349B_TLS_1h	89
46	1	107351B_TLS_2h	189
46	1	107353B_TLS_4h	371
46	1	107355B_TLS_8h	354
13	1	107317A_TLS_0h_no4sU	3747
13	1	107319A_TLS_1h	9464
13	1	107321A_TLS_2h	32672
13	1	107323A_TLS_4h	49788
13	1	107325A_TLS_8h	77831
13	1	107347B_TLS_0h_no4sU	3893
13	1	107349B_TLS_1h	10208
13	1	107351B_TLS_2h	32529
13	1	107353B_TLS_4h	72849
13	1	107355B_TLS_8h	75910
46	2	107317A_TLS_0h_no4sU	1
46	2	107319A_TLS_1h	16
46	2	107321A_TLS_2h	77
46	2	107323A_TLS_4h	116
46	2	107325A_TLS_8h	149
46	2	107347B_TLS_0h_no4sU	1
46	2	107349B_TLS_1h	29
46	2	107351B_TLS_2h	72
46	2	107353B_TLS_4h	175
46	2	107355B_TLS_8h	189
13	2	107317A_TLS_0h_no4sU	34
13	2	107319A_TLS_1h	371
13	2	107321A_TLS_2h	2930
13	2	107323A_TLS_4h	5756
13	2	107325A_TLS_8h	10341
13	2	107347B_TLS_0h_no4sU	26
13	2	107349B_TLS_1h	627
13	2	107351B_TLS_2h	3916
13	2	107353B_TLS_4h	11509
13	2	107355B_TLS_8h	12223
46	3	107319A_TLS_1h	1
46	3	107321A_TLS_2h	16
46	3	107323A_TLS_4h	48
46	3	107325A_TLS_8h	45
46	3	107349B_TLS_1h	3
46	3	107351B_TLS_2h	22
46	3	107353B_TLS_4h	70
46	3	107355B_TLS_8h	76
13	3	107319A_TLS_1h	16
13	3	107321A_TLS_2h	231
13	3	107323A_TLS_4h	472
13	3	107325A_TLS_8h	950
13	3	107349B_TLS_1h	37
13	3	107351B_TLS_2h	376
13	3	107353B_TLS_4h	1325
13	3	107355B_TLS_8h	1272
46	4	107319A_TLS_1h	1
46	4	107321A_TLS_2h	5
46	4	107323A_TLS_4h	8
46	4	107325A_TLS_8h	8
46	4	107349B_TLS_1h	2
46	4	107351B_TLS_2h	10
46	4	107353B_TLS_4h	36
46	4	107355B_TLS_8h	24
13	4	107319A_TLS_1h	2
13	4	107321A_TLS_2h	3
13	4	107323A_TLS_4h	39
13	4	107325A_TLS_8h	66
13	4	107349B_TLS_1h	2
13	4	107351B_TLS_2h	27
13	4	107353B_TLS_4h	104
13	4	107355B_TLS_8h	93
46	5	107321A_TLS_2h	3
46	5	107323A_TLS_4h	2
46	5	107353B_TLS_4h	1
46	5	107355B_TLS_8h	4
13	5	107351B_TLS_2h	1
13	5	107355B_TLS_8h	1
63	0	107317A_TLS_0h_no4sU	4
63	0	107319A_TLS_1h	1
63	0	107325A_TLS_8h	2
63	0	107347B_TLS_0h_no4sU	2
63	0	107349B_TLS_1h	4
63	0	107351B_TLS_2h	3
63	0	107355B_TLS_8h	2
30	0	107317A_TLS_0h_no4sU	94850
30	0	107319A_TLS_1h	86743
30	0	107321A_TLS_2h	75659
30	0	107323A_TLS_4h	49347
30	0	107325A_TLS_8h	41877
30	0	107347B_TLS_0h_no4sU	95638
30	0	107349B_TLS_1h	73893
30	0	107351B_TLS_2h	68023
30	0	107353B_TLS_4h	57121
30	0	107355B_TLS_8h	31472
63	1	107319A_TLS_1h	1
63	1	107323A_TLS_4h	3
63	1	107353B_TLS_4h	1
63	1	107355B_TLS_8h	2
30	1	107317A_TLS_0h_no4sU	1188
30	1	107319A_TLS_1h	4558
30	1	107321A_TLS_2h	11654
30	1	107323A_TLS_4h	14329
30	1	107325A_TLS_8h	19814
30	1	107347B_TLS_0h_no4sU	1223
30	1	107349B_TLS_1h	4225
30	1	107351B_TLS_2h	9963
30	1	107353B_TLS_4h	19409
30	1	107355B_TLS_8h	16719
63	2	107355B_TLS_8h	1
30	2	107317A_TLS_0h_no4sU	16
30	2	107319A_TLS_1h	469
30	2	107321A_TLS_2h	2536
30	2	107323A_TLS_4h	4061
30	2	107325A_TLS_8h	6459
30	2	107347B_TLS_0h_no4sU	15
30	2	107349B_TLS_1h	711
30	2	107351B_TLS_2h	2815
30	2	107353B_TLS_4h	7369
30	2	107355B_TLS_8h	6659
30	3	107317A_TLS_0h_no4sU	1
30	3	107319A_TLS_1h	65
30	3	107321A_TLS_2h	446
30	3	107323A_TLS_4h	866
30	3	107325A_TLS_8h	1552
30	3	107349B_TLS_1h	113
30	3	107351B_TLS_2h	694
30	3	107353B_TLS_4h	2225
30	3	107355B_TLS_8h	2053
30	4	107319A_TLS_1h	10
30	4	107321A_TLS_2h	69
30	4	107323A_TLS_4h	141
30	4	107325A_TLS_8h	285
30	4	107349B_TLS_1h	15
30	4	107351B_TLS_2h	120
30	4	107353B_TLS_4h	497
30	4	107355B_TLS_8h	454
30	5	107321A_TLS_2h	3
30	5	107323A_TLS_4h	6
30	5	107325A_TLS_8h	20
30	5	107351B_TLS_2h	10
30	5	107353B_TLS_4h	25
30	5	107355B_TLS_8h	18
47	0	107317A_TLS_0h_no4sU	1432
47	0	107319A_TLS_1h	1216
47	0	107321A_TLS_2h	947
47	0	107323A_TLS_4h	650
47	0	107325A_TLS_8h	365
47	0	107347B_TLS_0h_no4sU	1190
47	0	107349B_TLS_1h	1033
47	0	107351B_TLS_2h	859
47	0	107353B_TLS_4h	618
47	0	107355B_TLS_8h	400
14	0	107317A_TLS_0h_no4sU	546187
14	0	107319A_TLS_1h	474877
14	0	107321A_TLS_2h	500790
14	0	107323A_TLS_4h	382984
14	0	107325A_TLS_8h	372498
14	0	107347B_TLS_0h_no4sU	559258
14	0	107349B_TLS_1h	450370
14	0	107351B_TLS_2h	489547
14	0	107353B_TLS_4h	461255
14	0	107355B_TLS_8h	312836
47	1	107317A_TLS_0h_no4sU	22
47	1	107319A_TLS_1h	105
47	1	107321A_TLS_2h	189
47	1	107323A_TLS_4h	222
47	1	107325A_TLS_8h	245
47	1	107347B_TLS_0h_no4sU	19
47	1	107349B_TLS_1h	93
47	1	107351B_TLS_2h	122
47	1	107353B_TLS_4h	274
47	1	107355B_TLS_8h	275
14	1	107317A_TLS_0h_no4sU	4170
14	1	107319A_TLS_1h	10575
14	1	107321A_TLS_2h	34116
14	1	107323A_TLS_4h	51032
14	1	107325A_TLS_8h	79369
14	1	107347B_TLS_0h_no4sU	4416
14	1	107349B_TLS_1h	10889
14	1	107351B_TLS_2h	33414
14	1	107353B_TLS_4h	75008
14	1	107355B_TLS_8h	76633
47	2	107317A_TLS_0h_no4sU	5
47	2	107319A_TLS_1h	15
47	2	107321A_TLS_2h	45
47	2	107323A_TLS_4h	87
47	2	107325A_TLS_8h	118
47	2	107347B_TLS_0h_no4sU	1
47	2	107349B_TLS_1h	18
47	2	107351B_TLS_2h	43
47	2	107353B_TLS_4h	144
47	2	107355B_TLS_8h	138
14	2	107317A_TLS_0h_no4sU	43
14	2	107319A_TLS_1h	452
14	2	107321A_TLS_2h	3243
14	2	107323A_TLS_4h	6479
14	2	107325A_TLS_8h	11683
14	2	107347B_TLS_0h_no4sU	48
14	2	107349B_TLS_1h	743
14	2	107351B_TLS_2h	4408
