n	d	Condition	count
14	2	107353B_TLS_4h	12783
14	2	107355B_TLS_8h	13318
47	3	107319A_TLS_1h	2
47	3	107321A_TLS_2h	19
47	3	107323A_TLS_4h	29
47	3	107325A_TLS_8h	40
47	3	107349B_TLS_1h	4
47	3	107351B_TLS_2h	16
47	3	107353B_TLS_4h	41
47	3	107355B_TLS_8h	53
14	3	107319A_TLS_1h	12
14	3	107321A_TLS_2h	262
14	3	107323A_TLS_4h	600
14	3	107325A_TLS_8h	1205
14	3	107349B_TLS_1h	46
14	3	107351B_TLS_2h	475
14	3	107353B_TLS_4h	1540
14	3	107355B_TLS_8h	1709
47	4	107323A_TLS_4h	6
47	4	107325A_TLS_8h	10
47	4	107349B_TLS_1h	2
47	4	107351B_TLS_2h	3
47	4	107353B_TLS_4h	21
47	4	107355B_TLS_8h	20
14	4	107317A_TLS_0h_no4sU	1
14	4	107319A_TLS_1h	1
14	4	107321A_TLS_2h	15
14	4	107323A_TLS_4h	45
14	4	107325A_TLS_8h	87
14	4	107349B_TLS_1h	2
14	4	107351B_TLS_2h	29
14	4	107353B_TLS_4h	134
14	4	107355B_TLS_8h	128
47	5	107325A_TLS_8h	1
47	5	107351B_TLS_2h	1
47	5	107353B_TLS_4h	3
47	5	107355B_TLS_8h	3
14	5	107323A_TLS_4h	1
14	5	107325A_TLS_8h	2
14	5	107351B_TLS_2h	1
14	5	107353B_TLS_4h	2
14	5	107355B_TLS_8h	2
64	0	107317A_TLS_0h_no4sU	3
64	0	107319A_TLS_1h	1
64	0	107321A_TLS_2h	1
64	0	107323A_TLS_4h	1
64	0	107325A_TLS_8h	1
64	0	107347B_TLS_0h_no4sU	4
64	0	107351B_TLS_2h	3
64	0	107353B_TLS_4h	1
31	0	107317A_TLS_0h_no4sU	79932
31	0	107319A_TLS_1h	73394
31	0	107321A_TLS_2h	63469
31	0	107323A_TLS_4h	40717
31	0	107325A_TLS_8h	34386
31	0	107347B_TLS_0h_no4sU	79752
31	0	107349B_TLS_1h	61952
31	0	107351B_TLS_2h	56190
31	0	107353B_TLS_4h	46426
31	0	107355B_TLS_8h	25593
64	1	107325A_TLS_8h	2
64	1	107351B_TLS_2h	1
64	1	107355B_TLS_8h	1
31	1	107317A_TLS_0h_no4sU	965
31	1	107319A_TLS_1h	3824
31	1	107321A_TLS_2h	9978
31	1	107323A_TLS_4h	12486
31	1	107325A_TLS_8h	16670
31	1	107347B_TLS_0h_no4sU	1034
31	1	107349B_TLS_1h	3582
31	1	107351B_TLS_2h	8354
31	1	107353B_TLS_4h	16619
31	1	107355B_TLS_8h	14424
64	2	107325A_TLS_8h	1
31	2	107317A_TLS_0h_no4sU	8
31	2	107319A_TLS_1h	472
31	2	107321A_TLS_2h	2135
31	2	107323A_TLS_4h	3568
31	2	107325A_TLS_8h	5525
31	2	107347B_TLS_0h_no4sU	15
31	2	107349B_TLS_1h	604
31	2	107351B_TLS_2h	2477
31	2	107353B_TLS_4h	6479
31	2	107355B_TLS_8h	5979
31	3	107317A_TLS_0h_no4sU	1
31	3	107319A_TLS_1h	47
31	3	107321A_TLS_2h	416
31	3	107323A_TLS_4h	775
31	3	107325A_TLS_8h	1402
31	3	107349B_TLS_1h	104
31	3	107351B_TLS_2h	669
31	3	107353B_TLS_4h	1985
31	3	107355B_TLS_8h	1782
31	4	107319A_TLS_1h	2
31	4	107321A_TLS_2h	65
31	4	107323A_TLS_4h	128
31	4	107325A_TLS_8h	254
31	4	107349B_TLS_1h	20
31	4	107351B_TLS_2h	115
31	4	107353B_TLS_4h	458
31	4	107355B_TLS_8h	405
31	5	107321A_TLS_2h	5
31	5	107323A_TLS_4h	1
31	5	107325A_TLS_8h	18
31	5	107349B_TLS_1h	1
31	5	107351B_TLS_2h	5
31	5	107353B_TLS_4h	19
31	5	107355B_TLS_8h	21
48	0	107317A_TLS_0h_no4sU	1067
48	0	107319A_TLS_1h	938
48	0	107321A_TLS_2h	721
48	0	107323A_TLS_4h	487
48	0	107325A_TLS_8h	284
48	0	107347B_TLS_0h_no4sU	917
48	0	107349B_TLS_1h	823
48	0	107351B_TLS_2h	611
48	0	107353B_TLS_4h	536
48	0	107355B_TLS_8h	307
15	0	107317A_TLS_0h_no4sU	524792
15	0	107319A_TLS_1h	458241
15	0	107321A_TLS_2h	476592
15	0	107323A_TLS_4h	361509
15	0	107325A_TLS_8h	349775
15	0	107347B_TLS_0h_no4sU	536634
15	0	107349B_TLS_1h	430257
15	0	107351B_TLS_2h	464355
15	0	107353B_TLS_4h	434355
15	0	107355B_TLS_8h	289472
48	1	107317A_TLS_0h_no4sU	18
48	1	107319A_TLS_1h	61
48	1	107321A_TLS_2h	147
48	1	107323A_TLS_4h	190
48	1	107325A_TLS_8h	205
48	1	107347B_TLS_0h_no4sU	14
48	1	107349B_TLS_1h	81
48	1	107351B_TLS_2h	123
48	1	107353B_TLS_4h	231
48	1	107355B_TLS_8h	194
15	1	107317A_TLS_0h_no4sU	4265
15	1	107319A_TLS_1h	10647
15	1	107321A_TLS_2h	34882
15	1	107323A_TLS_4h	51521
15	1	107325A_TLS_8h	80113
15	1	107347B_TLS_0h_no4sU	4456
15	1	107349B_TLS_1h	11130
15	1	107351B_TLS_2h	34095
15	1	107353B_TLS_4h	75231
15	1	107355B_TLS_8h	74930
48	2	107319A_TLS_1h	13
48	2	107321A_TLS_2h	43
48	2	107323A_TLS_4h	85
48	2	107325A_TLS_8h	95
48	2	107347B_TLS_0h_no4sU	1
48	2	107349B_TLS_1h	14
48	2	107351B_TLS_2h	48
48	2	107353B_TLS_4h	110
48	2	107355B_TLS_8h	121
15	2	107317A_TLS_0h_no4sU	40
15	2	107319A_TLS_1h	487
15	2	107321A_TLS_2h	3453
15	2	107323A_TLS_4h	7006
15	2	107325A_TLS_8h	12542
15	2	107347B_TLS_0h_no4sU	39
15	2	107349B_TLS_1h	766
15	2	107351B_TLS_2h	4827
15	2	107353B_TLS_4h	13960
15	2	107355B_TLS_8h	14116
48	3	107319A_TLS_1h	4
48	3	107321A_TLS_2h	13
48	3	107323A_TLS_4h	34
48	3	107325A_TLS_8h	46
48	3	107349B_TLS_1h	6
48	3	107351B_TLS_2h	8
48	3	107353B_TLS_4h	45
48	3	107355B_TLS_8h	54
15	3	107319A_TLS_1h	34
15	3	107321A_TLS_2h	272
15	3	107323A_TLS_4h	737
15	3	107325A_TLS_8h	1371
15	3	107349B_TLS_1h	62
15	3	107351B_TLS_2h	584
15	3	107353B_TLS_4h	1907
15	3	107355B_TLS_8h	1885
48	4	107321A_TLS_2h	5
48	4	107323A_TLS_4h	7
48	4	107325A_TLS_8h	10
48	4	107351B_TLS_2h	5
48	4	107353B_TLS_4h	11
48	4	107355B_TLS_8h	15
15	4	107319A_TLS_1h	1
15	4	107321A_TLS_2h	21
15	4	107323A_TLS_4h	55
15	4	107325A_TLS_8h	131
15	4	107349B_TLS_1h	4
15	4	107351B_TLS_2h	51
15	4	107353B_TLS_4h	169
15	4	107355B_TLS_8h	179
48	5	107325A_TLS_8h	1
48	5	107353B_TLS_4h	2
48	5	107355B_TLS_8h	2
15	5	107325A_TLS_8h	2
15	5	107353B_TLS_4h	2
15	5	107355B_TLS_8h	2
65	0	107317A_TLS_0h_no4sU	2
65	0	107319A_TLS_1h	1
65	0	107323A_TLS_4h	2
65	0	107351B_TLS_2h	1
65	0	107355B_TLS_8h	1
32	0	107317A_TLS_0h_no4sU	67740
32	0	107319A_TLS_1h	62775
32	0	107321A_TLS_2h	53500
32	0	107323A_TLS_4h	33995
32	0	107325A_TLS_8h	27649
32	0	107347B_TLS_0h_no4sU	67610
32	0	107349B_TLS_1h	52306
32	0	107351B_TLS_2h	47198
32	0	107353B_TLS_4h	39291
32	0	107355B_TLS_8h	21298
65	1	107325A_TLS_8h	1
32	1	107317A_TLS_0h_no4sU	800
32	1	107319A_TLS_1h	3512
32	1	107321A_TLS_2h	8665
32	1	107323A_TLS_4h	10488
32	1	107325A_TLS_8h	14185
32	1	107347B_TLS_0h_no4sU	823
32	1	107349B_TLS_1h	3123
32	1	107351B_TLS_2h	7117
32	1	107353B_TLS_4h	14085
32	1	107355B_TLS_8h	12183
65	2	107321A_TLS_2h	1
32	2	107317A_TLS_0h_no4sU	17
32	2	107319A_TLS_1h	440
32	2	107321A_TLS_2h	1918
32	2	107323A_TLS_4h	3010
32	2	107325A_TLS_8h	4813
32	2	107347B_TLS_0h_no4sU	13
32	2	107349B_TLS_1h	542
32	2	107351B_TLS_2h	2208
32	2	107353B_TLS_4h	5644
32	2	107355B_TLS_8h	5035
32	3	107319A_TLS_1h	57
32	3	107321A_TLS_2h	370
32	3	107323A_TLS_4h	701
32	3	107325A_TLS_8h	1222
32	3	107349B_TLS_1h	107
32	3	107351B_TLS_2h	622
32	3	107353B_TLS_4h	1632
32	3	107355B_TLS_8h	1584
32	4	107319A_TLS_1h	5
32	4	107321A_TLS_2h	46
32	4	107323A_TLS_4h	132
32	4	107325A_TLS_8h	223
32	4	107349B_TLS_1h	14
32	4	107351B_TLS_2h	119
32	4	107353B_TLS_4h	433
32	4	107355B_TLS_8h	423
32	5	107321A_TLS_2h	5
32	5	107323A_TLS_4h	5
32	5	107325A_TLS_8h	9
32	5	107349B_TLS_1h	1
32	5	107351B_TLS_2h	6
32	5	107353B_TLS_4h	28
32	5	107355B_TLS_8h	22
49	0	107317A_TLS_0h_no4sU	758
49	0	107319A_TLS_1h	638
49	0	107321A_TLS_2h	469
49	0	107323A_TLS_4h	325
49	0	107325A_TLS_8h	190
49	0	107347B_TLS_0h_no4sU	629
49	0	107349B_TLS_1h	565
49	0	107351B_TLS_2h	485
49	0	107353B_TLS_4h	342
49	0	107355B_TLS_8h	207
16	0	107317A_TLS_0h_no4sU	497636
16	0	107319A_TLS_1h	437088
16	0	107321A_TLS_2h	450100
16	0	107323A_TLS_4h	335637
16	0	107325A_TLS_8h	324237
16	0	107347B_TLS_0h_no4sU	511092
16	0	107349B_TLS_1h	406635
16	0	107351B_TLS_2h	433147
16	0	107353B_TLS_4h	402521
16	0	107355B_TLS_8h	265134
49	1	107317A_TLS_0h_no4sU	9
49	1	107319A_TLS_1h	53
49	1	107321A_TLS_2h	102
49	1	107323A_TLS_4h	155
49	1	107325A_TLS_8h	137
49	1	107347B_TLS_0h_no4sU	13
49	1	107349B_TLS_1h	44
49	1	107351B_TLS_2h	76
49	1	107353B_TLS_4h	143
49	1	107355B_TLS_8h	148
16	1	107317A_TLS_0h_no4sU	4158
16	1	107319A_TLS_1h	11025
16	1	107321A_TLS_2h	34932
16	1	107323A_TLS_4h	50788
16	1	107325A_TLS_8h	79241
16	1	107347B_TLS_0h_no4sU	4496
16	1	107349B_TLS_1h	11173
16	1	107351B_TLS_2h	33857
16	1	107353B_TLS_4h	74527
16	1	107355B_TLS_8h	72389
49	2	107319A_TLS_1h	11
49	2	107321A_TLS_2h	30
49	2	107323A_TLS_4h	58
49	2	107325A_TLS_8h	63
49	2	107349B_TLS_1h	17
49	2	107351B_TLS_2h	29
49	2	107353B_TLS_4h	70
49	2	107355B_TLS_8h	75
16	2	107317A_TLS_0h_no4sU	24
16	2	107319A_TLS_1h	566
16	2	107321A_TLS_2h	3839
16	2	107323A_TLS_4h	7420
16	2	107325A_TLS_8h	13310
16	2	107347B_TLS_0h_no4sU	33
16	2	107349B_TLS_1h	877
16	2	107351B_TLS_2h	5107
16	2	107353B_TLS_4h	14558
16	2	107355B_TLS_8h	14607
49	3	107319A_TLS_1h	3
49	3	107321A_TLS_2h	7
49	3	107323A_TLS_4h	24
49	3	107325A_TLS_8h	30
49	3	107349B_TLS_1h	3
49	3	107351B_TLS_2h	6
49	3	107353B_TLS_4h	31
49	3	107355B_TLS_8h	40
16	3	107317A_TLS_0h_no4sU	3
16	3	107319A_TLS_1h	22
16	3	107321A_TLS_2h	375
16	3	107323A_TLS_4h	795
16	3	107325A_TLS_8h	1636
16	3	107349B_TLS_1h	79
16	3	107351B_TLS_2h	639
16	3	107353B_TLS_4h	2135
16	3	107355B_TLS_8h	2108
49	4	107321A_TLS_2h	2
49	4	107323A_TLS_4h	5
49	4	107325A_TLS_8h	11
49	4	107351B_TLS_2h	7
49	4	107353B_TLS_4h	11
49	4	107355B_TLS_8h	7
16	4	107319A_TLS_1h	2
16	4	107321A_TLS_2h	26
16	4	107323A_TLS_4h	53
16	4	107325A_TLS_8h	142
16	4	107349B_TLS_1h	2
16	4	107351B_TLS_2h	57
16	4	107353B_TLS_4h	240
16	4	107355B_TLS_8h	179
49	5	107353B_TLS_4h	1
16	5	107325A_TLS_8h	3
16	5	107351B_TLS_2h	2
16	5	107353B_TLS_4h	3
16	5	107355B_TLS_8h	4
66	0	107317A_TLS_0h_no4sU	3
66	0	107319A_TLS_1h	2
66	0	107325A_TLS_8h	1
66	0	107349B_TLS_1h	1
66	0	107351B_TLS_2h	1
66	0	107353B_TLS_4h	1
33	0	107317A_TLS_0h_no4sU	56195
33	0	107319A_TLS_1h	52183
33	0	107321A_TLS_2h	43932
33	0	107323A_TLS_4h	27518
33	0	107325A_TLS_8h	22212
33	0	107347B_TLS_0h_no4sU	55363
33	0	107349B_TLS_1h	43302
33	0	107351B_TLS_2h	38087
33	0	107353B_TLS_4h	31496
33	0	107355B_TLS_8h	17359
66	1	107353B_TLS_4h	1
33	1	107317A_TLS_0h_no4sU	670
33	1	107319A_TLS_1h	2884
33	1	107321A_TLS_2h	7332
33	1	107323A_TLS_4h	8715
33	1	107325A_TLS_8h	11526
33	1	107347B_TLS_0h_no4sU	625
33	1	107349B_TLS_1h	2566
33	1	107351B_TLS_2h	5875
33	1	107353B_TLS_4h	11532
33	1	107355B_TLS_8h	10227
66	2	107353B_TLS_4h	2
33	2	107317A_TLS_0h_no4sU	11
33	2	107319A_TLS_1h	350
33	2	107321A_TLS_2h	1682
33	2	107323A_TLS_4h	2550
33	2	107325A_TLS_8h	4090
33	2	107347B_TLS_0h_no4sU	15
33	2	107349B_TLS_1h	425
33	2	107351B_TLS_2h	1923
33	2	107353B_TLS_4h	4766
33	2	107355B_TLS_8h	4414
33	3	107319A_TLS_1h	46
33	3	107321A_TLS_2h	331
33	3	107323A_TLS_4h	664
33	3	107325A_TLS_8h	1047
33	3	107349B_TLS_1h	107
33	3	107351B_TLS_2h	502
33	3	107353B_TLS_4h	1519
33	3	107355B_TLS_8h	1381
33	4	107319A_TLS_1h	6
33	4	107321A_TLS_2h	52
33	4	107323A_TLS_4h	110
33	4	107325A_TLS_8h	215
33	4	107349B_TLS_1h	13
33	4	107351B_TLS_2h	105
33	4	107353B_TLS_4h	411
33	4	107355B_TLS_8h	359
33	5	107321A_TLS_2h	1
33	5	107323A_TLS_4h	1
33	5	107325A_TLS_8h	13
33	5	107349B_TLS_1h	2
33	5	107351B_TLS_2h	6
33	5	107353B_TLS_4h	24
33	5	107355B_TLS_8h	19
50	0	107317A_TLS_0h_no4sU	524
50	0	107319A_TLS_1h	455
50	0	107321A_TLS_2h	316
50	0	107323A_TLS_4h	227
50	0	107325A_TLS_8h	132
50	0	107347B_TLS_0h_no4sU	464
50	0	107349B_TLS_1h	386
50	0	107351B_TLS_2h	331
50	0	107353B_TLS_4h	197
50	0	107355B_TLS_8h	130
17	0	107317A_TLS_0h_no4sU	465339
17	0	107319A_TLS_1h	410342
17	0	107321A_TLS_2h	417567
17	0	107323A_TLS_4h	308497
17	0	107325A_TLS_8h	296806
17	0	107347B_TLS_0h_no4sU	477588
17	0	107349B_TLS_1h	380299
17	0	107351B_TLS_2h	401425
17	0	107353B_TLS_4h	371673
17	0	107355B_TLS_8h	238277
50	1	107317A_TLS_0h_no4sU	17
50	1	107319A_TLS_1h	41
50	1	107321A_TLS_2h	86
50	1	107323A_TLS_4h	90
50	1	107325A_TLS_8h	108
50	1	107347B_TLS_0h_no4sU	12
50	1	107349B_TLS_1h	39
50	1	107351B_TLS_2h	53
50	1	107353B_TLS_4h	109
50	1	107355B_TLS_8h	103
17	1	107317A_TLS_0h_no4sU	4333
17	1	107319A_TLS_1h	10953
17	1	107321A_TLS_2h	34956
17	1	107323A_TLS_4h	50248
17	1	107325A_TLS_8h	77559
17	1	107347B_TLS_0h_no4sU	4480
17	1	107349B_TLS_1h	11340
17	1	107351B_TLS_2h	33175
17	1	107353B_TLS_4h	72237
17	1	107355B_TLS_8h	69908
50	2	107319A_TLS_1h	13
50	2	107321A_TLS_2h	20
50	2	107323A_TLS_4h	47
50	2	107325A_TLS_8h	45
50	2	107347B_TLS_0h_no4sU	1
50	2	107349B_TLS_1h	14
50	2	107351B_TLS_2h	24
50	2	107353B_TLS_4h	49
50	2	107355B_TLS_8h	61
17	2	107317A_TLS_0h_no4sU	37
17	2	107319A_TLS_1h	595
17	2	107321A_TLS_2h	4066
17	2	107323A_TLS_4h	7876
17	2	107325A_TLS_8h	14019
17	2	107347B_TLS_0h_no4sU	45
17	2	107349B_TLS_1h	858
17	2	107351B_TLS_2h	5390
17	2	107353B_TLS_4h	15243
17	2	107355B_TLS_8h	15153
50	3	107319A_TLS_1h	2
50	3	107321A_TLS_2h	4
50	3	107323A_TLS_4h	18
50	3	107325A_TLS_8h	16
50	3	107349B_TLS_1h	2
50	3	107351B_TLS_2h	11
50	3	107353B_TLS_4h	24
50	3	107355B_TLS_8h	26
17	3	107317A_TLS_0h_no4sU	1
17	3	107319A_TLS_1h	39
17	3	107321A_TLS_2h	384
17	3	107323A_TLS_4h	947
17	3	107325A_TLS_8h	1891
17	3	107349B_TLS_1h	81
17	3	107351B_TLS_2h	690
17	3	107353B_TLS_4h	2409
17	3	107355B_TLS_8h	2335
50	4	107321A_TLS_2h	1
50	4	107323A_TLS_4h	4
50	4	107325A_TLS_8h	4
50	4	107349B_TLS_1h	1
50	4	107351B_TLS_2h	1
50	4	107353B_TLS_4h	4
50	4	107355B_TLS_8h	8
17	4	107319A_TLS_1h	1
17	4	107321A_TLS_2h	28
17	4	107323A_TLS_4h	85
17	4	107325A_TLS_8h	212
17	4	107349B_TLS_1h	3
17	4	107351B_TLS_2h	70
17	4	107353B_TLS_4h	252
17	4	107355B_TLS_8h	269
50	5	107323A_TLS_4h	1
50	5	107351B_TLS_2h	1
50	5	107353B_TLS_4h	2
50	5	107355B_TLS_8h	1
17	5	107321A_TLS_2h	2
17	5	107325A_TLS_8h	3
17	5	107351B_TLS_2h	2
17	5	107353B_TLS_4h	6
17	5	107355B_TLS_8h	2
67	0	107317A_TLS_0h_no4sU	2
67	0	107319A_TLS_1h	1
67	0	107351B_TLS_2h	1
67	0	107353B_TLS_4h	1
34	0	107317A_TLS_0h_no4sU	46920
34	0	107319A_TLS_1h	43033
34	0	107321A_TLS_2h	36142
34	0	107323A_TLS_4h	22624
34	0	107325A_TLS_8h	17828
34	0	107347B_TLS_0h_no4sU	45842
34	0	107349B_TLS_1h	35410
34	0	107351B_TLS_2h	31156
34	0	107353B_TLS_4h	25278
34	0	107355B_TLS_8h	13991
67	1	107349B_TLS_1h	1
1	0	107317A_TLS_0h_no4sU	429049
1	0	107319A_TLS_1h	361725
1	0	107321A_TLS_2h	439108
1	0	107323A_TLS_4h	375035
1	0	107325A_TLS_8h	382938
1	0	107347B_TLS_0h_no4sU	425779
1	0	107349B_TLS_1h	365101
1	0	107351B_TLS_2h	448789
1	0	107353B_TLS_4h	438322
1	0	107355B_TLS_8h	395872
34	1	107317A_TLS_0h_no4sU	523
34	1	107319A_TLS_1h	2436
34	1	107321A_TLS_2h	6034
34	1	107323A_TLS_4h	7378
34	1	107325A_TLS_8h	9342
34	1	107347B_TLS_0h_no4sU	563
34	1	107349B_TLS_1h	2255
34	1	107351B_TLS_2h	4833
34	1	107353B_TLS_4h	9626
34	1	107355B_TLS_8h	8360
67	2	107323A_TLS_4h	2
1	1	107317A_TLS_0h_no4sU	131
1	1	107319A_TLS_1h	275
1	1	107321A_TLS_2h	1199
1	1	107323A_TLS_4h	2034
1	1	107325A_TLS_8h	3203
1	1	107347B_TLS_0h_no4sU	106
1	1	107349B_TLS_1h	328
1	1	107351B_TLS_2h	1353
1	1	107353B_TLS_4h	3114
1	1	107355B_TLS_8h	3914
34	2	107317A_TLS_0h_no4sU	8
34	2	107319A_TLS_1h	290
34	2	107321A_TLS_2h	1418
34	2	107323A_TLS_4h	2340
34	2	107325A_TLS_8h	3374
34	2	107347B_TLS_0h_no4sU	11
34	2	107349B_TLS_1h	429
34	2	107351B_TLS_2h	1570
34	2	107353B_TLS_4h	3936
34	2	107355B_TLS_8h	3809
34	3	107317A_TLS_0h_no4sU	2
34	3	107319A_TLS_1h	26
34	3	107321A_TLS_2h	314
34	3	107323A_TLS_4h	577
34	3	107325A_TLS_8h	881
34	3	107349B_TLS_1h	73
34	3	107351B_TLS_2h	431
34	3	107353B_TLS_4h	1348
34	3	107355B_TLS_8h	1244
34	4	107319A_TLS_1h	3
34	4	107321A_TLS_2h	50
34	4	107323A_TLS_4h	98
34	4	107325A_TLS_8h	178
34	4	107349B_TLS_1h	18
34	4	107351B_TLS_2h	86
34	4	107353B_TLS_4h	351
34	4	107355B_TLS_8h	315
34	5	107323A_TLS_4h	5
34	5	107325A_TLS_8h	9
34	5	107351B_TLS_2h	12
34	5	107353B_TLS_4h	22
34	5	107355B_TLS_8h	24
51	0	107317A_TLS_0h_no4sU	291
51	0	107319A_TLS_1h	268
51	0	107321A_TLS_2h	213
51	0	107323A_TLS_4h	129
51	0	107325A_TLS_8h	79
51	0	107347B_TLS_0h_no4sU	274
51	0	107349B_TLS_1h	228
51	0	107351B_TLS_2h	194
51	0	107353B_TLS_4h	130
51	0	107355B_TLS_8h	76
18	0	107317A_TLS_0h_no4sU	434660
18	0	107319A_TLS_1h	382865
18	0	107321A_TLS_2h	385304
18	0	107323A_TLS_4h	282902
18	0	107325A_TLS_8h	270783
18	0	107347B_TLS_0h_no4sU	445863
18	0	107349B_TLS_1h	351514
18	0	107351B_TLS_2h	368299
18	0	107353B_TLS_4h	338733
18	0	107355B_TLS_8h	214415
51	1	107317A_TLS_0h_no4sU	9
51	1	107319A_TLS_1h	23
51	1	107321A_TLS_2h	51
51	1	107323A_TLS_4h	70
51	1	107325A_TLS_8h	65
51	1	107347B_TLS_0h_no4sU	8
51	1	107349B_TLS_1h	18
51	1	107351B_TLS_2h	45
51	1	107353B_TLS_4h	59
51	1	107355B_TLS_8h	66
18	1	107317A_TLS_0h_no4sU	3996
18	1	107319A_TLS_1h	10801
18	1	107321A_TLS_2h	34043
18	1	107323A_TLS_4h	47825
18	1	107325A_TLS_8h	73887
18	1	107347B_TLS_0h_no4sU	4061
18	1	107349B_TLS_1h	10826
18	1	107351B_TLS_2h	32041
18	1	107353B_TLS_4h	69737
18	1	107355B_TLS_8h	65908
51	2	107317A_TLS_0h_no4sU	1
51	2	107319A_TLS_1h	5
51	2	107321A_TLS_2h	21
51	2	107323A_TLS_4h	20
51	2	107325A_TLS_8h	29
51	2	107349B_TLS_1h	5
51	2	107351B_TLS_2h	15
51	2	107353B_TLS_4h	42
51	2	107355B_TLS_8h	38
18	2	107317A_TLS_0h_no4sU	36
18	2	107319A_TLS_1h	610
18	2	107321A_TLS_2h	4120
18	2	107323A_TLS_4h	8001
18	2	107325A_TLS_8h	14180
18	2	107347B_TLS_0h_no4sU	40
18	2	107349B_TLS_1h	901
18	2	107351B_TLS_2h	5582
18	2	107353B_TLS_4h	15426
18	2	107355B_TLS_8h	15290
51	3	107321A_TLS_2h	7
51	3	107323A_TLS_4h	7
51	3	107325A_TLS_8h	15
51	3	107349B_TLS_1h	3
51	3	107351B_TLS_2h	2
51	3	107353B_TLS_4h	12
51	3	107355B_TLS_8h	23
18	3	107319A_TLS_1h	43
18	3	107321A_TLS_2h	420
18	3	107323A_TLS_4h	996
18	3	107325A_TLS_8h	1983
18	3	107349B_TLS_1h	84
18	3	107351B_TLS_2h	805
18	3	107353B_TLS_4h	2666
18	3	107355B_TLS_8h	2537
51	4	107321A_TLS_2h	3
51	4	107323A_TLS_4h	2
51	4	107325A_TLS_8h	4
51	4	107349B_TLS_1h	1
51	4	107351B_TLS_2h	2
51	4	107353B_TLS_4h	2
51	4	107355B_TLS_8h	8
18	4	107319A_TLS_1h	2
18	4	107321A_TLS_2h	37
18	4	107323A_TLS_4h	105
18	4	107325A_TLS_8h	200
18	4	107349B_TLS_1h	10
18	4	107351B_TLS_2h	81
18	4	107353B_TLS_4h	312
18	4	107355B_TLS_8h	254
51	5	107323A_TLS_4h	1
51	5	107355B_TLS_8h	4
18	5	107325A_TLS_8h	1
18	5	107349B_TLS_1h	1
18	5	107351B_TLS_2h	1
18	5	107353B_TLS_4h	7
18	5	107355B_TLS_8h	4
68	0	107317A_TLS_0h_no4sU	1
68	0	107323A_TLS_4h	1
68	0	107351B_TLS_2h	1
35	0	107317A_TLS_0h_no4sU	37776
35	0	107319A_TLS_1h	35192
35	0	107321A_TLS_2h	28704
35	0	107323A_TLS_4h	18247
35	0	107325A_TLS_8h	13848
35	0	107347B_TLS_0h_no4sU	36821
35	0	107349B_TLS_1h	28577
35	0	107351B_TLS_2h	24562
35	0	107353B_TLS_4h	20401
35	0	107355B_TLS_8h	11032
2	0	107317A_TLS_0h_no4sU	450623
2	0	107319A_TLS_1h	381464
2	0	107321A_TLS_2h	460188
2	0	107323A_TLS_4h	392830
2	0	107325A_TLS_8h	397807
2	0	107347B_TLS_0h_no4sU	452365
2	0	107349B_TLS_1h	385639
2	0	107351B_TLS_2h	469057
2	0	107353B_TLS_4h	459277
2	0	107355B_TLS_8h	407995
35	1	107317A_TLS_0h_no4sU	454
35	1	107319A_TLS_1h	2090
35	1	107321A_TLS_2h	4976
35	1	107323A_TLS_4h	6019
35	1	107325A_TLS_8h	7582
35	1	107347B_TLS_0h_no4sU	438
35	1	107349B_TLS_1h	1880
35	1	107351B_TLS_2h	3970
35	1	107353B_TLS_4h	7906
35	1	107355B_TLS_8h	6699
